,address_column_name,ciudad
16913,,SAHEL EL ALN
16914,,SAHONCELLO
16915,,SAHOVEC
16916,,SAID NAIA
16917,,SAID NAYOR
16918,,SAIDA
16919,,SAIDE
16920,,SAIDNAIA
16921,,SAIDNAIE
16922,,SAIDRINE
16923,,SAIN
16924,,SAINT MARIE
16925,,SAINT VIT
16926,,SAIRNA
16927,,SAISKA
16928,,SAISSOUK
16929,,SAJAKO
16930,,SAJAN
16931,,SAJAR
16932,,SAJKAS SE IVAN
16933,,SAJKASWETI
16934,,SAJRIKA
16935,,SAJRIZA
16936,,SAKALY
16937,,SAKANIJE
16938,,SAKANLIJE
16939,,SAKAO
16940,,SAKEL
16941,,SAKET EL MISK
16942,,SAKHNIN
16943,,SAKIAI
16944,,SAKIET
16945,,SAKNITZA
16946,,SAKOLA
16947,,SAKOTANVA
16948,,SAKOVA
16949,,SAKOVO
16950,,SAKTIV
16951,,SAKULE
16952,,SALA
16953,,SALAMANCA
16954,,SALAMENCI
16955,,SALAVIV
16956,,SALBE
16957,,SALCA
16958,,SALCANO
16959,,SALCE
16960,,SALE
16961,,SALEM
16962,,SALENIA
16963,,SALEUAS
16964,,SALEVIC
16965,,SALFED
16966,,SALGOTRJAN
16967,,SALHIE
16968,,SALI
16969,,SALIFA
16970,,SALIMA
16971,,SALINA
16972,,SALINAS
16973,,SALIT
16974,,SALKLAV
16975,,SALMA
16976,,SALMACIA
16977,,SALMAS
16978,,SALMAST
16979,,SALOM
16980,,SALOMENCI
16981,,SALOMONCI
16982,,SALOMONICA
16983,,SALOMSI
16984,,SALONA
16985,,SALONICA
16986,,SALONICCO
16987,,SALONICKO
16988,,SALONICO
16989,,SALONIKI
16990,,SALONIQUE
16991,,SALOPIKA
16992,,SALOVCI
16993,,SALOVIC
16994,,SALSAFET
16995,,SALSIMIG
16996,,SALT
16997,,SALTA
16998,,SALTANE
16999,,SALTANEH
17000,,SALUGA
17001,,SALUNA
17002,,SALVONIE
17003,,SALZABET
17004,,SALZBURG
17005,,SAMAHA
17006,,SAMANDAG
17007,,SAMASCO
17008,,SAMATR
17009,,SAMBER
17010,,SAMBOR
17011,,SAMBOV
17012,,SAMHA
17013,,SAMIDICH
17014,,SAMIENDICH
17015,,SAMIR
17016,,SAMITCH
17017,,SAMKE
17018,,SAMLIM
17019,,SAMLIN
17020,,SAMOBER
17021,,SAMOBOE
17022,,SAMOBOR
17023,,SAMOBOR/ZAGRAB
17024,,SAMOCH
17025,,SAMONNALE
17026,,SAMOUR
17027,,SAMSOUN
17028,,SAMSUN
17029,,SAMYHY
17030,,SAN BLETO
17031,,SAN CARLOS PUKAL/BR.
17032,,SAN GIACOMO
17033,,SAN GIORGAN
17034,,SAN GIORGEN
17035,,SAN JUAN
17036,,SAN NICOLAS
17037,,"SAN PABLO, BRASIL"
17038,,SAN PETER
17039,,SAN PIETRO
17040,,SAN STEFANO
17041,,SANAC
17042,,SANAD
17043,,SANAKI MOSTAR
17044,,SANAOMAR
17045,,SANBANO
17046,,SANCEVE
17047,,SANDOMIERZ
17048,,SANDOMIEZ
17049,,SANEDA
17050,,SANEDE
17051,,SANEIDIEH
17052,,SANI DABAR
17053,,SANJA VRGORAC
17054,,SANKOVCI
17055,,SANLOR
17056,,SANMARTUEL
17057,,SANNEUR
17058,,SANSKI
17059,,SANSKI MOST
17060,,SANT GEORG (VELIKI BECKEREK)
17061,,SANT JOST (ESLOVENIA)
17062,,SANTA
17063,,SANTA ELENA
17064,,SANTA RIZ
17065,,SANTAL
17066,,SANTAVER
17067,,SANTIOS
17068,,SANTNICA
17069,,SANTOS
17070,,SAO PAULO
17071,,SAONDA
17072,,SAOSKA
17073,,SAOUDA
17074,,SAOUIRI
17075,,SAOUNDA
17076,,SAPACHE
17077,,SAPALATO
17078,,SAPIJANE
17079,,SAPLATO
17080,,SAPSKA
17081,,SARA
17082,,SARABIT
17083,,SARABUC
17084,,SARACA
17085,,SARACAN
17086,,SARAEVO
17087,,SARAFAND
17088,,SARAFEVO
17089,,SARAGEVO
17090,,SARAH
17091,,SARAIEVO
17092,,SARAJAVO
17093,,SARAJERO
17094,,SARAJEVC
17095,,SARAJEVO
17096,,SARAJEWO
17097,,SARAJI
17098,,SARAK
17099,,SARANI
17100,,SARAREVO
17101,,SARARI
17102,,SARAT
17103,,SARAVEVO
17104,,SARAVI
17105,,SARAYEVO
17106,,SARBA
17107,,SARBITA
17108,,SARBO
17109,,SARCA
17110,,SARCAR
17111,,SARCE
17112,,SARCHINA
17113,,SARCI
17114,,SARDICE
17115,,SAREA
17116,,SARED
17117,,SARENGRAD
17118,,SARENGRAD (SARAJEWO)
17119,,SARESTANE
17120,,SARET
17121,,SARGHAYA
17122,,SARKA
17123,,SARLEY
17124,,SARMICE
17125,,SARNICE
17126,,SARNIO
17127,,SARNIZZI
17128,,SAROVO
17129,,SARTA
17130,,SARTOU
17131,,SARTSCHA
17132,,SARVAR
17133,,SAS
17134,,SASAH
17135,,SASAK
17136,,SASAN
17137,,SASEC
17138,,"SASEIZE, CROAZ."
17139,,SASINCI
17140,,SASITA
17141,,SASITO
17142,,SASKOVCE
17143,,SASOVAC
17144,,SASSOUN
17145,,SASTANY
17146,,SASTRACISKI
17147,,SASTRANSKA VAS
17148,,SASTRO
17149,,SASTROSA
17150,,SAT(INC.)
17151,,SATACHAN
17152,,SATARA CERKEV
17153,,SATENIK
17154,,SATHICA
17155,,SATINIC
17156,,SATINJACIC
17157,,SATIVA
17158,,SATMAR
17159,,SATNICA
17160,,SATRIC
17161,,SATRINCI
17162,,SATTAD
17163,,SATTL
17164,,SATU MARE
17165,,SAVA
17166,,SAVAC
17167,,SAVAKA
17168,,SAVEDEON
17169,,SAVEL ALMA
17170,,SAVEUR
17171,,SAVIJE LJUBIJANA
17172,,SAVKA
17173,,SAVOKA
17174,,SAVOKO
17175,,SAVSCA
17176,,SAVSKA
17177,,SAVSKY
17178,,SAVUDA
17179,,SAWSKA
17180,,SAYEBAL
17181,,SAYKASKI
17182,,SAYMOT
17183,,SAYRA
17184,,SAYRNA
17185,,SAYRNE
17186,,SAYSSOUCH
17187,,SAYSSOUK
17188,,SAZAK
17189,,SAZARTZA
17190,,SBAIBIE
17191,,SBARTA
17192,,SBETI
17193,,SBIF
17194,,SBIJA
17195,,SC. LENARD
17196,,SCALINA
17197,,SCANOVISCE
17198,,SCAOLAC
17199,,SCARANOVA
17200,,SCARI-SIVAC
17201,,SCATA
17202,,SCENICA
17203,,SCERWENCA
17204,,SCHABALJA
17205,,SCHABATZ
17206,,SCHABIO
17207,,SCHAJKAS
17208,,SCHAJKAZ
17209,,SCHAMOUD
17210,,SCHANSOUN
17211,,SCHEMICO
17212,,SCHERMNOVAS
17213,,SCHERTOK
17214,,SCHESTERIEK
17215,,SCHFED
17216,,SCHILETIC
17217,,SCHIPIKOVO
17218,,SCHIRLE
17219,,SCHLENKA
17220,,SCHLOSSBERG
17221,,SCHMEISSE
17222,,SCHNOUR
17223,,SCHOENSCHTEIN
17224,,SCHONDORF
17225,,SCHONEBECK
17226,,SCHONLINDE
17227,,SCHONSTEIN
17228,,SCHOSCHTANIJ
17229,,SCHPLJAJA
17230,,SCHRNOGARD
17231,,SCHUHJAJA
17232,,SCHUPLJAJA
17233,,SCIO
17234,,SCKULITCH
17235,,SCLVE
17236,,SCNTARI
17237,,SCOFI
17238,,SCOLINA
17239,,SCONA
17240,,SCORENOVACC
17241,,SCORJA
17242,,SCOUNE
17243,,SCRADONA
17244,,SCRBATKNO
17245,,SCULAC
17246,,SCUMEN
17247,,SCUTARI
17248,,SDEM
17249,,SDENZI
17250,,SEAIDE
17251,,SEBAITIA
17252,,SEBANICO
17253,,SEBASTOPOL
17254,,SEBBE
17255,,SEBEBORCI
17256,,SEBEEL
17257,,SEBEL
17258,,SEBEMICO
17259,,SEBENCA
17260,,SEBENCO
17261,,SEBENIC
17262,,SEBENICCO
17263,,SEBENICO
17264,,SEBENIK
17265,,SEBET
17266,,SEBNAJA
17267,,SEBODEN AUSTRIA
17268,,SEBOLJE
17269,,SEBOTA
17270,,SEBRELJE
17271,,SECA
17272,,SECANJ
17273,,SECANY
17274,,SECENORO
17275,,SECENOVO
17276,,SECHAN
17277,,SECHFEV.
17278,,SECKEVEC
17279,,SECRANJ
17280,,SECT RAHAT
17281,,SECULIK
17282,,SEDAN
17283,,SEDLISTE
17284,,SEDLO
17285,,SEDNAIA
17286,,SEDNAYA
17287,,SEDRELJE
17288,,SEDRNA
17289,,SEDUABA
17290,,SEEBODEN
17291,,SEESCI
17292,,SEFA
17293,,SEFKERIN
17294,,SEFKEVAN
17295,,SEFSAFEHL
17296,,SEGADIN
17297,,SEGATIN
17298,,SEGED
17299,,SEGEDIN
17300,,SEGET
17301,,SEGIT
17302,,SEGKA
17303,,SEGNA
17304,,SEGNA CROACIA
17305,,SEGOT
17306,,SEGRET
17307,,SEGROD
17308,,SEHEL
17309,,SEHNAYE
17310,,SEHNICA
17311,,SEHNOUR
17312,,SEIANJA
17313,,SEICA
17314,,SEIJABA
17315,,SEILET
17316,,SEIMAS
17317,,SEIO
17318,,SEIORVER
17319,,SEIR EL KAMAR
17320,,SEIRCHE
17321,,SEIT JALA
17322,,SEJET
17323,,SEKECKA
17324,,SEKIC
17325,,SEKUD
17326,,SEKULVE
17327,,SELA
17328,,SELA CEKOVA
17329,,SELA PRI
17330,,SELANCA
17331,,SELANCAS
17332,,SELAPRI
17333,,SELAVEEN
17334,,SELC
17335,,SELCA
17336,,SELCA. DALM.
17337,,SELCE
17338,,SELCE BRAC
17339,,SELCI
17340,,SELCO
17341,,SELECA
17342,,SELEFKIA
17343,,SELEKI
17344,,SELENCA
17345,,SELENCAS
17346,,SELENCE
17347,,SELENZE
17348,,SELER
17349,,SELESTOVO
17350,,SELGA
17351,,SELGI
17352,,SELICE
17353,,SELIEVO
17354,,SELIR
17355,,SELISTI
17356,,SELISZTE
17357,,SELIVAN
17358,,SELK
17359,,SELKA
17360,,SELKE
17361,,SELKI
17362,,SELLA
17363,,SELMNIA
17364,,SELNIC
17365,,SELNICA
17366,,SELNIK
17367,,SELNIKA
17368,,SELO
17369,,SELO CIKAWA
17370,,SELO STALE
17371,,SELO TURINOVA
17372,,SELOM
17373,,SELOU
17374,,SELOVAR
17375,,SELPA
17376,,SELUIZA
17377,,SELVE
17378,,SELZI
17379,,SEMAN
17380,,SEMARE
17381,,SEMBAR
17382,,SEMBOR
17383,,SEMBOVO
17384,,SEMELICI
17385,,SEMELJCI
17386,,SEMELSI
17387,,SEMERIU
17388,,SEMEUR
17389,,SEMIC
17390,,SEMICEVICI
17391,,SEMIN
17392,,SEMIRNA
17393,,SEMLIN
17394,,SEMLIN (BELGRAD)
17395,,SEMLIN BELGRAD
17396,,SEMLINO
17397,,SEMMIN
17398,,SEMNICA
17399,,SEMON
17400,,SEMPAS
17401,,SEMUL
17402,,SEMUN
17403,,SEMYHY
17404,,SEN(INC)
17405,,SEN.
17406,,SENCICA
17407,,SENCUR
17408,,SENDOIN
17409,,SENDROYN
17410,,SENEGALIA
17411,,SENI
17412,,SENICA
17413,,SENITZA
17414,,SENIXZA
17415,,SENIZA
17416,,SENJ
17417,,SENKA
17418,,SENNE
17419,,SENNUSK
17420,,SENOSECE
17421,,SENT HUBERT
17422,,SENT. ROCA
17423,,SENTA
17424,,SENTE
17425,,SENTONES
17426,,SEOCA
17427,,SEOCE
17428,,SEOLES
17429,,SEORENOVAC
17430,,SEOTA
17431,,SEPOLAVAS
17432,,SEPSKI MILETIC
17433,,SEPURNIE
17434,,SEQUITELJACT
17435,,SERA-LYHBO
17436,,SERAFEJO
17437,,SERAIEVO
17438,,SERAING
17439,,SERAIO
17440,,SERAJEG(INC)
17441,,SERAJERO
17442,,SERAJERVO
17443,,SERAJEVO
17444,,SERANA
17445,,SERAVEJO
17446,,SERAYEVO
17447,,SERBANTA
17448,,SERBIA
17449,,SERBIA FERIZOVIC
17450,,SERBIA PETROVAC
17451,,SERBIA PREBOJ
17452,,SERBIA PRIZREN
17453,,SERBIO
17454,,SERBSKO CERNIO
17455,,SERDICA
17456,,SERDICE
17457,,SERDIKA
17458,,SERED
17459,,SEREG
17460,,SERELYCA
17461,,SERGAMA
17462,,SERGHAYA
17463,,SERHAITA
17464,,SERIBAL
17465,,SERJUCE
17466,,SERKAITA
17467,,SERNIKAK
17468,,SERNITAD
17469,,SEROK
17470,,SEROVA
17471,,SEROVAC
17472,,SERSCHAN
17473,,SERTA
17474,,SERVIA
17475,,SERVIO
17476,,SERZI
17477,,SES
17478,,SESAK
17479,,SESARE
17480,,SESARIA
17481,,SESAYBE
17482,,SESBETE
17483,,SESICE
17484,,SESTANANAC
17485,,SESTANEVAC
17486,,SESTANOVATC
17487,,SESTEREG
17488,,SESTERLEK
17489,,SESTRANSKA VAS
17490,,SESVEBE
17491,,SESVECE
17492,,SESVETE
17493,,SETAREE
17494,,SETESKA
17495,,SETIEZ
17496,,SETIGNE
17497,,SETIMNJE
17498,,SETIN
17499,,SETINA
17500,,SETINJE
17501,,SETKOWAC
17502,,SETLINA
17503,,SETNICAR
17504,,SETNIKA
17505,,SETSCHAN
17506,,SETTIGNE
17507,,SEUBA
17508,,SEUJ
17509,,SEULENGA
17510,,SEURTIOL
17511,,SEUTA
17512,,SEVAC
17513,,SEVARAH
17514,,SEVAS
17515,,SEVASTIA
17516,,SEVASTIAS
17517,,SEVAZ
17518,,SEVEAS
17519,,SEVEBIL
17520,,SEVEINATA
17521,,SEVEREC
17522,,SEVERECK
17523,,SEVEREK
17524,,SEVERHISSAR
17525,,SEVERIN
17526,,SEVEROWE
17527,,SEVIA
17528,,SEVID
17529,,SEVNICA
17530,,SEVNO
17531,,SEVOC
17532,,SEVOS
17533,,SEVREHESAR
17534,,SEVTA
17535,,SEWAS
17536,,SEYK
17537,,SEYSNIEH
17538,,SEYSNIH
17539,,SEZANA
17540,,SEZANA /SLOVENIA
17541,,SEZARA
17542,,SFARAY
17543,,SG. BITNJE
17544,,SGARTE
17545,,SGHORTA
17546,,SGIT
17547,,SGORTA
17548,,SGUEIDIEH
17549,,SHAIGIYO
17550,,SHANKAMEN
17551,,SHARISE
17552,,SHEBAT
17553,,SHIO
17554,,SHIP
17555,,SHOLEN
17556,,SHONOPLIA
17557,,SHUL ALMA
17558,,SHYT
17559,,SI EL OUER
17560,,SIA
17561,,SIAMNJAK
17562,,SIANCIA
17563,,SIAULIAI
17564,,SIBAC
17565,,SIBAKOVAC
17566,,SIBAMIRA
17567,,SIBANIK
17568,,SIBAS
17569,,SIBENEK
17570,,SIBENIC
17571,,SIBENICH
17572,,SIBENICK
17573,,SIBENIK
17574,,SIBENIO
17575,,SIBENIT
17576,,SIBERIK
17577,,SIBERNICK
17578,,SIBERNIK
17579,,SIBETICO
17580,,SIBIJA
17581,,SIBNEIN
17582,,SIBOVAC
17583,,SIBRA
17584,,SIBZNIK
17585,,SIC
17586,,SICA
17587,,SICCI
17588,,SICKA
17589,,SICLOS
17590,,SICZA
17591,,SID
17592,,SID BANOVCI
17593,,SIDAINE
17594,,SIDENIK
17595,,SIDOL
17596,,SIDRE
17597,,SIDSKI
17598,,SIEBENBURGEN
17599,,SIEBNIK
17600,,SIEDINE
17601,,SIELA
17602,,SIELJEVICA
17603,,SIEM
17604,,SIEN
17605,,SIERADZ
17606,,SIF
17607,,SIGETEC
17608,,SIGI
17609,,SIGMUNDSFIELD
17610,,SIGREY
17611,,SIGTEETUL
17612,,SIHORI
17613,,SIJREN
17614,,SIKADE
17615,,SIKEKEVCI
17616,,SIKIRIVEI
17617,,SIKREVCI
17618,,SILAS
17619,,SILBA
17620,,SILBAS
17621,,SILIER.
17622,,SILIT
17623,,SILIVSI
17624,,SILJAVICA
17625,,SILJEIRRA
17626,,SILJEVICA
17627,,SILJEVICI
17628,,SILJEWNA
17629,,SILNICA
17630,,SILONIK
17631,,SILORI
17632,,SILVA
17633,,SILVANN
17634,,SILVAS
17635,,SILVINICA
17636,,SILVINO
17637,,SILVRI
17638,,SILWAD
17639,,SIMAR
17640,,SIMAREC
17641,,SIMEJANICA
17642,,SIMERT
17643,,SIMI
17644,,SIMI HIRSA
17645,,SIMI HISAR
17646,,SIMICI
17647,,SIMLGANCIA
17648,,SIMLJANCA
17649,,SIMONOVCE
17650,,SIMOVIC
17651,,SIMYANI
17652,,SIN DATO
17653,,SIN EL FIL
17654,,SIN EL PIL
17655,,SIN INFORMACION
17656,,SINAC
17657,,SINAC LIKA
17658,,SINADOLE
17659,,SINAK
17660,,SINAKV
17661,,SINASON
17662,,SINCE
17663,,SINDAINE
17664,,SINDARA
17665,,SINDIANEC
17666,,SINE
17667,,"SINE, DALMAZIA"
17668,,SINGE
17669,,SINGENI
17670,,SINIGALJE
17671,,SINIJ
17672,,SINJ
17673,,SINJAKOVO
17674,,SINY
17675,,SINZ
